226,李九弟,推荐,"<span class=""short"">首先要感谢所谓""小破球""台前幕后七千名工作人员让""中国科幻""成为可能。拍摄时遇到那么大困难，没放弃，呈现了一部至少合格的作品，难道不值得表扬吗？

特效没话说，细节很精致，技术层面没毛病，节奏也挺成熟的。主要问题集中在剧本上，一是人物形象过于单薄，二是真弄不明白为啥如此执迷于""点题式""台词，生怕观众看不明白双关语。最动人的感情从来不必说出口。人体撞针这种情节相当中国。

不管你喜不喜欢，《流浪地球》已经被记入中国电影的历史。打破现有市场格局，改良市场环境，这件事的意义超越了作品本身。</span>",2019-02-09,https://www.douban.com/people/apple_jody/
227,晴阳阳,还行,"<span class=""short"">1.刘慈欣的点子几乎没用，沦为背景摆设，可惜；2.剧作超多瑕疵，而且太偷懒，居然生生在设定里抄出一个剔除科幻内核的星际穿越；3.这主题，这立意，还能再土一点吗？4.特效厉害，也只能算你是灾难片</span>",2019-02-06,https://www.douban.com/people/xingshuiqy/
228,江声走,较差,"<span class=""short"">有没有觉得，这个电影的叙事非常不清晰。分镜混乱，几组人物分头行动时，没办法知道谁在干嘛，电梯救援一场特别明显。剪辑问题太大了，节奏和视角切换都很混乱。大概念好，但真的不要再吹工业啦，这样的剪辑和叙事，都没有达到工业标准，吹吹概念就好了。</span>",2019-02-10,https://www.douban.com/people/Yosan_Lyeast/
229,sweet1002008,力荐,"<span class=""short"">楼上那位说什么煽动妄想的怕是个外国人吧 中国的神话本来就是大禹治水精卫填海夸父追日后羿射日 拍个科幻片难道不应该遵循自己的传统文化？？？</span>",2019-02-05,https://www.douban.com/people/51629095/
230,科林,推荐,"<span class=""short"">2019尚未开春，但我预言年底各家媒体盘点，一定会把“吴京失重飘零的泪水”一幕计入年度最美镜头之列。</span>",2019-01-29,https://www.douban.com/people/Colin_Wang/
231,扭腰客,较差,"<span class=""short"">对中国科幻而言，是一个好的开始。但技术上虽然进步了，却依然没有科学精神，没有人文素养，没有文明悲悯。男主在姥爷临死还一口一个“老东西”，真是让人最绝望的教养黑洞。</span>",2019-02-13,https://www.douban.com/people/mlsslm777/
232,Sophie  Z,--,"<span class=""short"">如果我是编剧的话，最后30分钟就设定成地球上的人一致要求空间站自我牺牲去救地球，然后空间站顺应地面要求，自我牺牲了，但最终地球还是没有被救成功。于是流浪地球计划和火种计划就都失败了，人类再见。</span>",2019-02-09,https://www.douban.com/people/sophie-z/
233,不良生,还行,"<span class=""short"">总想到《蜀山传》。都讲述毁灭与拯救，都用视效撩动人心，都有吴京。</span>",2019-02-08,https://www.douban.com/people/angle223/
234,三丰SF,力荐,"<span class=""short"">很多镜头一出来就战栗了，科幻之魂持续燃烧。郭帆导演团队太专业了，为中国科幻影视工业树起一根很高的标杆。其他不说，只说一点，这部片里国际化程度和本土融合度处理得刚刚好。郭导说的“拍本土科幻片最难的是信任问题”，现在所有人都终于相信中国人是可以做好我们自己的科幻大片的！</span>",2019-02-05,https://www.douban.com/people/sansanfeng/
235,思郁,推荐,"<span class=""short"">目测即将有一大波中国式土味科幻大片</span>",2019-02-12,https://www.douban.com/people/ygy8245/
236,子戈,还行,"<span class=""short"">一匹披着科幻外衣的战狼，一场打着地球主义旗号的爱国主义救援行动。
空有一个科幻设定，缺乏该设定下的大量社会生活和人性细节，使得该设定成了一种强制概念，甚至无异于架空。
最后的成片其实与科幻无关，只是换了模样的限时救援，真的没必要吹上天。
工业上的意义值得肯定，那就肯定。说是中国的科幻元年，还差一步。</span>",2019-02-08,https://www.douban.com/people/philaro2009/
237,玛特,还行,"<span class=""short"">祖国强大了，可以拯救地球、让地球走有中国特色道路了。</span>",2019-02-05,https://www.douban.com/people/mattviola/
238,SydneyCarton,推荐,"<span class=""short"">一句话:不像中国人拍的。</span>",2019-02-05,https://www.douban.com/people/SydneyCarton/
239,二狗,还行,"<span class=""short"">剧本人物行为智障……吴京出演三观必恶臭。看到反胃想吐……特效给三分已经不能再多。</span>",2019-02-07,https://www.douban.com/people/ZachGray/
240,夏日扬帆,还行,"<span class=""short"">从视觉效果到故事架构都是不错的，特别是在科幻这一题材上对于中国电影来说的某种突破。只是从我个人观影角度，难得有一部电影从男一男二甚至女一都因为类巨婴性格问题让我厌烦，所以最后想营造的情感都通通失效了</span>",2019-02-06,https://www.douban.com/people/dennisummer/
241,铎mao猫,推荐,"<span class=""short"">特效简直超乎预期，一点没有违和感，太空部分的戏也确实只有在顶级好莱坞科幻大片见过，第三幕紧张刺激，燃点泪点一个不缺，然而，，，，，我内心是真的毫无波动啊(好莱坞看太多了？)，影片前三分之二暴露的问题实在是太多，节奏失衡，剪辑拖后腿，角色行为逻辑欠妥，整体的故事推进也显得十分平淡，只能靠场面和配乐撑。本来以为是瑕不掩瑜，但那种感觉不得不牵制我一直到高潮，最后即使再精彩我的情感已经被稀释得差不多了，看得出郭帆导演能力实在有限。演员方面能想象表现最好的是吴京和吴孟达吗？(虽然吴的台词我有点不适应)，各色配角通通纸片人，这点红海真的吊打之，两位鲜肉的演技让人不敢恭维。不过评论归评论，那份认真是非常值得鼓励的，希望票房大爆，我还想看到更好的国产科幻片啊。7.5/10</span>",2019-02-05,https://www.douban.com/people/133155628/
242,王斯王,较差,"<span class=""short"">1.流浪地球第一步，让世界停转，全世界那么多锅如何保证不被海啸淹了成为活火山口？坏一半锅地球还能推得动吗？ 2.全世界那么多科学家没有提前算到地球会被木星吞了，要靠技校汽修小弟来点火柴，京京来当火星子，这爆竹不早该在计划之初就该想好怎么放的吗？ 3.前两个问题不解决，这故事已经不成立了，这不是流浪地球，分明地球作死指南，不如阴谋论得直接一点，“火种”就想让木地相撞，靠爆炸波做作空间站的第二次助推，京京户口联合救世不就很好吗 4.满当当两小时，一个人物都没立住，户口因为妈妈死就恨爸爸，爸爸牺牲了就不恨了？excuse me？其他人物更不谈了 5.视效是拉上去了，当然特别明显的低模还是挺多的，基本够看 6.这不是什么“中国科幻片元年”，“中国灾难片元年”谢谢 7.综上5分，别说够上『星穿』了，还没接近『后天』呢</span>",2019-02-08,https://www.douban.com/people/manu_zero/
243,诸葛若见,推荐,"<span class=""short"">硬科幻的外壳，包裹着柔软的中式亲情。《流浪地球》把大刘小说改编的很好。空间站，父亲情，想回家却回不了。救援队，儿子义，终于理解爹的难。地下城有种赛博朋克感。中国人的内核，重土安迁。外国人的做法，迁移殖民。看完有些感动，让人代入感强烈。</span>",2019-02-05,https://www.douban.com/people/Jerry-feng/
244,南笙,推荐,"<span class=""short"">瑕不掩瑜，跟白蛇一样，国内技术已经顶尖了，但是剧本还是弱项。</span>",2019-02-06,https://www.douban.com/people/ranwei/
245,荒也,较差,"<span class=""short"">最接受不了的是：1.科幻片最美妙之处是对未知世界想象力的营造，而不是人定胜天论的民族情感煽动。2.室内和室外，布景和CG，大远景和近景之间的连接突兀，让人无法身临其境。3.“中国科幻片做成这样已经不容易了”的称赞无外乎是在自黑。</span>",2019-02-17,https://www.douban.com/people/huangye3/
246,德卡的羊,还行,"<span class=""short"">60/100，给及格是我最大的鼓励了，待长评。</span>",2019-02-05,https://www.douban.com/people/146177041/
247,Die Katze,很差,"<span class=""short"">2019年看的第一部灾难片。强拆主题，真·种花家国情怀。</span>",2019-02-12,https://www.douban.com/people/maynepaddy/
248,筷喜旺,还行,"<span class=""short"">我天我都快四十岁了为什么还被这种“燃烧一颗星星说再见”的梗打动啊（不是。电影大概是好电影毕竟你让外国人来拍也就这样了估计还拍更糟糕，就是通篇太煽情了我自己不喜欢。</span>",2019-02-06,https://www.douban.com/people/amoyi04/
249,Tuna Bento,力荐,"<span class=""short"">尽管很多瑕疵 依然完全对得起五星。逻辑 你说逻辑 那你告诉我星际穿越那个从黑洞还能回来的逻辑是什么逻辑？一星原罪就是这电影是中国出品吧？对我来说 带着地球去逃亡 路上朝木星扔了个炮仗 超级浪漫好吗！看完原著依然觉得电影真的棒，neng在取舍间把内核完整保留还带着少年漫画式的燃，真的要吹爆！</span>",2019-02-09,https://www.douban.com/people/EanY/
250,xīn,力荐,"<span class=""short"">幸福蓝海（江都佳源店）2019.2.5.4:40pm IMAX+3D。“电影”“中国”的“事件”与“时刻”。 
 PS. 正如片尾曲《带着地球去流浪》，化用的不仅是《观沧海》，更是《浪淘沙·北戴河》。《流浪地球》以及刘慈欣，和“换了人间”的历史与豪情有着不可分割的联系。会被此片感动或观看的前提之一，就是仍愿向“中国”（历经鲜血曲折、今天更问题重重的“新中国”）投注希望和热情。大可不必通过分割/剥离“中国”与“科幻”为此片辩护。中国电影无需这种辩护。</span>",2019-02-05,https://www.douban.com/people/caesarphoenix/
251,更生仔,还行,"<span class=""short"">毁灭吧，赶紧的，累了</span>",2019-02-06,https://www.douban.com/people/Lordknows/
252,码农白兰度,很差,"<span class=""short"">沙雕片，科学童话化。科学都这个阶段了最后还蛮力解决一切，和项目快到期上不了线要求加班一个思路。情节莫名其妙，爱因斯坦不要了牛顿不要了最后伽利略也不要了。</span>",2019-02-07,https://www.douban.com/people/ilicis/
253,Colin记,很差,"<span class=""short"">特效是挺棒，其他的一塌糊涂，剧情就像原著本书一样的不知道讲的什么东西</span>",2019-02-05,https://www.douban.com/people/184975676/
254,袁长庚,还行,"<span class=""short"">1. 视觉呈现足够真诚细致，足见我们在工业硬实力上终于储备了像样的产能，值得肯定；2. 编导演，都在及格线上下浮动，足见我们在软实力方面仍然长路漫漫；3. 科幻作为一种独立的文类，在于其超拔于日常人类视域和道德、有时近乎冷酷的宇宙观，用科幻的外壳讲一个被地心引力牢牢箍住的道德故事，泄气了；4. 想想，我们丧失一半的同类，蜗居地心，飘荡宇宙，仍然要穿那么丑的校服、打那么乱的麻将、过那么疲的春节……就想问，活着还有什么意思？</span>",2019-02-14,https://www.douban.com/people/yuanchanggeng/
255,飞鸟凉,还行,"<span class=""short"">“地球都你的了，随便吧。”“毁灭吧，赶紧的，累了。”</span>",2019-02-06,https://www.douban.com/people/maybe-stella/
256,维雪魂,力荐,"<span class=""short"">加成至五星。的确，瑕疵是有，但大多数时候还是能够被更多的优点所掩盖和弥补。不止是艺指和特效超乎预期，终于有一部中国科幻电影能够提交出一份撑得起这个类型和制作规模的剧本。</span>",2019-01-21,https://www.douban.com/people/78957039/
257,天马星,推荐,"<span class=""short"">尽管走马观花的奇观展示和中国元素的错误运用让人有些尴尬，但是整体合格，尤其是美术设计，达到了科幻灾难片应有的一流水准。而更加值得加分的是，影片「家园」与「希望」的内核，在科幻电影越来越沦为超英打架和视效堆砌的今天，《流浪地球》证明一个有想象力的点子是多么难得。</span>",2019-02-06,https://www.douban.com/people/68499588/
258,颜落寒,还行,"<span class=""short"">保持谦虚才有继续进步的空间。中国科幻电影“天花板”已经这么低了（或者说根本没有），就不要再过分吹嘘和自我满足了，还是理性看待这部难得之作比较好。</span>",2019-02-05,https://www.douban.com/people/yanluohan/
259,滕子京,--,"<span class=""short"">挺好的灾难片，比原著丰富很多。不太想打上中国科幻的标签，更不希望与此捆绑。更希望作为科幻的一种类型（脑洞型）多拍一点。星战、钢铁侠那种片少一点</span>",2019-02-06,https://www.douban.com/people/fengs/
260,Paco,还行,"<span class=""short"">3.5。歌颂“集体”但不歌颂集体主义，这个核心从韩朵朵成为“希望”符号引领世界性同心同力、而“权威”明确给予了所有人选择公私的权利起，就已经圆满输出了——这是我选择拥抱《流浪地球》最重要的原因：在一言难尽的美学和概念杂糅之外，这是真正值得骄傲的那份中国特色。文本上的这一抹辩证之光，无论是对比位于天平两端的《红海》和《战狼》，还是放眼到新世纪的华语工业创作，都是在题材、视效之外同样值得珍视，且不可忽视的一点。吴京的角色如果最后能多一点《星际穿越》式的“知性”权衡，少一点燃情为先的无畏，这层包裹在强国外壳下的修正表意一定会更加完美。再说其他基本就都是赘述了，认同没什么好黑，但也坚决反对黑不得。</span>",2019-02-14,https://www.douban.com/people/69290051/
261,大海里的针,力荐,"<span class=""short"">牛逼！太牛逼了！原著的恢宏气势基本保留下来了，剧情真的不输那些好莱坞软科幻大片，比《降临》《湮灭》这样的硬科幻改编也有过之无不及。吴京戏份其实不少，出钱又出力，对国产电影真是大功一件了。要说唯一的瑕疵就是那个韩朵朵，演技和台词有点尬。</span>",2019-02-05,https://www.douban.com/people/65569388/
262,六十六个猴,较差,"<span class=""short"">煽情煽到恶心。本来忽略硬伤，三星也还是有的。</span>",2019-02-08,https://www.douban.com/people/shuihouzi/
263,柴禾-ChaiHe,很差,"<span class=""short"">叙事基本没起作用.....剪辑一团糟.....中途睡着了</span>",2019-02-08,https://www.douban.com/people/mikiyoo6/
264,王富贵,推荐,"<span class=""short"">要说和好莱坞的科幻大片有啥区别，那就是，美国人拯救地球都是自己单干，而中国则提倡人类命运共同体</span>",2019-02-05,https://www.douban.com/people/32433633/
265,Dr希鲁鲁克,力荐,"<span class=""short"">十几年前，每个月都要跑报刊亭看有没有最新一期的科幻世界，如果有刘慈欣三个字，那更是非买不可。如今看到流浪地球拍成了电影，真的是老泪纵横，本片质量上乘，瑕不掩瑜，说开启中国科幻电影元年毫不为过。</span>",2019-02-06,https://www.douban.com/people/cooolmilk/
266,逃跑的木偶,力荐,"<span class=""short"">电影四星，鼓励一星，评论区撕的鸡飞狗跳更证明了国内大众科普事业任重道远，一帮子民科都不如的人指出科幻设定问题我也是醉了，国内需要做科幻的带头人，任重道远，加油</span>",2019-02-05,https://www.douban.com/people/119913017/
267,lowdive,力荐,"<span class=""short"">看完了终于可以说几句了，但我只代表个人的观影体验：我给过星际穿越五星，湮灭、降临和地心引力都给了四颗星，那么流浪地球在我这就肯定有四星半。电影放映之前还放了阿丽塔和哥斯拉的预告片，好莱坞的这些套路我真的受得够够的了，为了这个给流浪地球再加半颗星！</span>",2019-02-13,https://www.douban.com/people/lowdive/
268,杨迪,力荐,"<span class=""short"">说实话我有些震撼 一开场的地下城我看着就非常有与之前中国电影不一样的感觉 还有“饱和式营救”非常合情合理  值得打五星</span>",2019-02-16,https://www.douban.com/people/tieliuwudi/
269,離塵逸士,很差,"<span class=""short"">据说打1星會招来太空戰狼的“亲睐”... 我对刘慈欣打着science fiction兜售其整體主义思想实验（thought experiment）和恶臭世界观的电影，無感...</span>",2019-02-06,https://www.douban.com/people/4368432/
270,黑狗成,推荐,"<span class=""short"">多处致敬卡朋特和库布里克，算小京喜。</span>",2019-01-28,https://www.douban.com/people/44457357/
271,mumudancing,推荐,"<span class=""short"">真的，就是没有美国人。</span>",2019-02-06,https://www.douban.com/people/mumudancing/
272,某猪·坑坑洼洼,力荐,"<span class=""short"">客观讲四星，高起点加一星鼓励！后来的想蹭热度圈钱的家伙们可要想清楚了！</span>",2019-02-06,https://www.douban.com/people/mouzhu/
273,大佑,--,"<span class=""short"">缺點在各種強行煽情處暴露地一覽無餘。看完全片印象最深刻的就是「親人兩行淚」。美式英雄個人主義套路與中國思想文化中「人定勝天」的心態強行結合所形成的「正義」價值觀真是讓人一言難盡。朵朵廣播那一段真是超大敗筆，直接quote假大空煽情班長的話也是夠諷刺的了。（視效確實很不錯，但忽略式剪輯真是拖後腿）</span>",2019-02-08,https://www.douban.com/people/yoyoangela/
274,𝔸𝕫𝕖𝕣𝕚𝕝,力荐,"<span class=""short"">刘慈欣同名小说改编。末世场景 很绝妙的想象力 地下都市有如阿西莫夫钢穴的实体化。剧情虽显一板一眼 包括在煽情与台词上处理的并不完美 选角可能也显得不够稳重 但整体上说白壁微暇 剧情还算有模有样 而在特效制作上 更是气势恢弘。行星发动机的故障 冰封都市行军的坎坷 太空空间站的异动 地球与木星的何去何从 也都牵动人心。终于等到当代中国电影届拿出一部好莱坞水准的科幻作品了 感怀不已。</span>",2019-02-07,https://www.douban.com/people/Azeril/
275,Shelia Liu,还行,"<span class=""short"">除了特效，我还要额外赞美一下片尾动画。角色什么的…一无是处了。</span>",2019-02-10,https://www.douban.com/people/ldqshelia/
276,判官赵,推荐,"<span class=""short"">该说的大家都说了。补充几点：1.看硬件和主旨够了，还要什么自行车。2.爱球主义和人类命运共同体，主旋律，没有错。3.吴京没问题，吴孟达令人泪目。4.部分台词应该后改过，有些幼稚和尴尬。细节渲染不够，情感上也是红海那套直接死人冲击，这一点很大刘很硬很直男。5.最重要的一点，不是太空战狼，真硬核科幻，还是有门槛的。所以票房大概率在30左右。</span>",2019-01-28,https://www.douban.com/people/122454843/
277,万峰,力荐,"<span class=""short"">月球到哪里去了？</span>",2019-02-07,https://www.douban.com/people/Lije/
278,种瓜得瓜,较差,"<span class=""short"">不鼓励了。解决方案跟玩一样。中国人不遵守规则的习惯在未来哪怕在地球流浪时都没有任何改变，这比人类灭亡还绝望。全世界的科学家都不如一个年轻人的灵光一闪，抗日神剧都只能靠边。一样是撞击，对比下普罗米修斯黑人船长撞击工程师飞船那一下，哪有那么多废话</span>",2019-02-12,https://www.douban.com/people/conscience/
279,臧舟壑,还行,"<span class=""short"">要不说是科幻片还行，要说是科幻片，就，看乐呵吧。人物塑造没一个喜欢的，尤其女性太让人失望了，都流浪地球年代了，女性还是神经质、情绪化、没溜儿的形象。偶尔流露出的一点儿人文价值信息，也惨不忍睹。为了人类的未来，希望空间站慎重考虑招募对象国籍。</span>",2019-02-10,https://www.douban.com/people/rochand/
280,有心打扰,推荐,"<span class=""short"">1.夜空中最亮的星，那是吴京；
2.第92届奥斯卡外语片中国内地申报电影稳了；
3.五十六种语言汇成一句话——点燃木星，牛逼。</span>",2019-02-06,https://www.douban.com/people/kejinlong/
281,五色全味,还行,"<span class=""short"">建構世界和特效上看得出非常用心；然而「戲」和「人物」卻都處理得欠佳：這麼多人的群戲，大多數人的casting都令人記不住，年輕主角的表演更是雪上加霜，讓人覺得面目模糊，尤其是吳孟達在電梯那場戲，非常混亂。這部戲的成功在工業上的意義重大，可以鼓勵更多相似題材的創作和技術提升；但技術並不是一部電影最重要的，電影敘事的基礎是「戲」、「人物」及「價值觀」，我對這個電影的好感在初中生演講和戰狼撞木星後幾乎消失殆盡，在宇宙、文明這樣普世的命題面前，真的沒必要矮化老外和全世界文明，獨把中國人塑造成懂得捨生取義的孤膽英雄。如果能少一些借家國情懷帶出的煽動，提防民族主義的情緒，輸出一些真正的「價值觀」，那才是文化自信的表現，我想到時中國和中國電影都會變得更好，共勉之。</span>",2019-02-12,https://www.douban.com/people/wusequanwei/
282,史迁,很差,"<span class=""short"">仿佛看了一出国产家庭伦理剧，从头到尾，所有的人都在吵啊闹呀，震得耳膜疼，演员的演技为零，瞪眼睛、吼、咧嘴皱眉三板斧，装傻充愣白痴化。编剧逻辑混乱，一步一坑，台词尴幽尬默，丢人现眼。水平不够，爱国来凑，出品方在做情怀绑架，在耍流氓。友邻们不必去影院看的，等下线后，如果好奇，有会员的去视频网站瞅瞅，没会员的就算了，不看不可惜的。#友情避雷#</span>",2019-02-12,https://www.douban.com/people/smarzic/
283,Concerto43,还行,"<span class=""short"">从太空灾难类型来看影片是及格的(《独立日》并不比这片强)，而科幻类型不然。好的科幻片需要设置一重或多重“悖论”来拷问人类现有的思维体系，神学、哲学、伦理学、进化论、工业征服、控制论等无所不包，并使我们得到“断裂式”启发。简言之，科幻电影应被视作未知世界递来的一张名片，让我们在惊悚的揣测中审视自身秩序。片尾这种“万岁冲锋”式举动，好莱坞一般用来拯救个人，他们背后有上帝凛冽的目光，不会越俎代庖。</span>",2019-02-10,https://www.douban.com/people/155724326/
284,David Kong,很差,"<span class=""short"">整个科学理念都是wen ge的人定胜天产物。带着整个地球到处走，就像这个民族带着五千年的垃圾文化（孔孟强盗厚黑）污染宇宙而无法自我更新和超越一样。</span>",2019-02-09,https://www.douban.com/people/4072041/
285,Irreversing,很差,"<span class=""short"">纯为宣发手段修改，本来可以在3.2-3.5</span>",2019-02-13,https://www.douban.com/people/inahoshin/
286,神马HD,推荐,"<span class=""short"">子子孙孙无穷匮也，而山不加增，何苦而不平？</span>",2019-02-07,https://www.douban.com/people/HIVA/
287,孤军独战曼比季,力荐,"<span class=""short"">格局宏大，特效用心。与美式灾难片想传递的那种“一个都不能少”的精神相比，刘慈欣监制的这部片试图假设在一个异常极端的环境下做出取舍，最终的结果是:用现在保将来，舍大人保小孩，舍单个个体以保住整个团队，牺牲一个团队以保住整个族群的未来，这种情况下就非常依赖这种少数个体的自我选择以及自我奉献、英雄主义精神乃至于刘培强那种不惜一切代价的近乎于“神风”式牺牲精神（不然就像刘培强通过舍弃妻子来保住儿子的生存权一样就会遭遇不小的伦理问题）。对于希望的意义、父子代际之间的冲突问题等等这部片子也有所涉及。总体说来虽然这部片子传递的味儿很有种“东方式集体主义”的味道，但是没什么社达味。</span>",2019-02-05,https://www.douban.com/people/159961131/
288,周宗澍,力荐,"<span class=""short"">「我去看《宇宙战狼》了」………「真香。」【 携父母去看的3D IMAX，虽然后半段人人都嗷嗷喊+疯狂煽情实在有点受不了，但是很值得再加一星鼓励国产科幻事业。【这样做的确是顶死冒友邻间政治正确之大不韪的，但至少和其他片子一样，真的看过之后再打、服从观后感受不跟风不双标，最重要的是没有收钱，所以也没什么见不得人的【设定是很浪漫的，素质超过预期，战狼度低于预期。不过里面有很大一截吴京斗AI的段落完全是致敬（照搬）2001宇宙漫游的故事呀……这一点太明显，太值得商榷了。【话说，我大学的时候就认识个山东济宁的朋友叫Tim，结果这里面也有个Tim关在山东济宁监狱里面23333看的时候就在爆笑，简直是大学哥们中间猪年最大的梗了</span>",2019-02-06,https://www.douban.com/people/JustusChou/
289,苏美丽Antoine,--,"<span class=""short"">不打分了吧，怕被喷死，但还是那句话，当下的中国电影从来不缺资金和技术，缺的是电影。</span>",2019-02-08,https://www.douban.com/people/cavafymonami/
290,王写写,还行,"<span class=""short"">跟《疯狂的外星人》反过来了。前面只有展示，没有叙事，质感很棒，转场糟糕。交代宏观设定时很有表现力，一到具体情节上就不会拍了，导致许多场戏显得有些尴尬，生硬，无聊。但是后面点燃发动机的整个段落却越发精彩起来，几乎挽救了整部电影。总体来说，可以看出美术概念设计很给力，结尾很有刘慈欣风格，基本给国产科幻开了个好头。</span>",2019-02-09,https://www.douban.com/people/dreamending/
291,山水烟花,推荐,"<span class=""short"">流浪地球的计划浸润的依然是中国人安土重迁的思想，结果最终在Mose的检测中仍然选择了飞船派的放弃。靠中国人拯救世界的故事充满希望的热血，在年味回家的气氛渲染下很难不让人泪目。 中国的硬科幻里也包裹着柔软的人文内核，我觉得作为第一部，这片子很好很好。勇敢踏出去的不是技术壁垒，而是电影人想做大做好做强的决心。</span>",2019-01-23,https://www.douban.com/people/dogeli/
292,星辰,力荐,"<span class=""short"">1.关于剧本改编：可以当成是在太阳氦闪背景下的原著姐妹篇，剧情和原著大不一样。
吐槽说感情戏不科幻的盆友，我求求你们可别装科幻迷了，刘慈欣、王晋康乃至国外近代科幻小说家，再硬的科幻小说，没有人文关怀有个屁的意义。
虽然改了原著，但是这是大刘自己参与的，因为原著确实不适合拍成电影，emmm我觉得跟风说改编太多的人到底看过几遍原著，或者有没有看过？
2.说政治正确的（一波是个人英雄主义、一波说人类命运共同体，我觉得他们可以自己撕一撕）。这四部变形金刚原作里根本没有美国政府啥事，银河漫游吗、星际穿越不也要一个主角？电影嘛，不这么拍你当日日剧呢？
3.说不够硬的。我只想说，你给我世界上找任何一部科幻电影，我都能给你指出他至少五个不符合科学的地方。科幻不是科学，OK？
吔屎啦雷</span>",2019-02-05,https://www.douban.com/people/43408610/
293,炯之,推荐,"<span class=""short"">开始以为吴京是最没用的那个，没想到…</span>",2019-02-08,https://www.douban.com/people/137057832/
294,Evarnold,推荐,"<span class=""short"">《流浪地球》已经解决的问题：1.解决了国产商业科幻电影的自信心问题，由此国产科幻通往投资和市场的大门敞开。2.铲除了刘慈欣这个宝库通往顶级商业运营的障碍。3.减轻了以往类似文本的民族性与国际性非此即彼的尴尬，提供了一种大部分国人能理性接受的解决方案，国际上能不能接受目前还不重要。4.培养了一支能继续做下去的技术团队。基于以上四点，《流浪地球》足以留史，功德无量。《流浪地球》还没解决的问题：1.特效与视听语言的结合问题。特效会做了，也形成了自己的办法和思路。接下来要探索怎么引导观众去看画面，怎么在视听上做好情绪的收与放。2.宇宙题材不可避免要学会怎么更真实地展现空间与时间。近与远的对比，大与小的对比。宇宙有多可怕，人与天斗的精神才有多可贵。这两个没解决的问题，好莱坞也没多少人能解决。哈哈。</span>",2019-02-07,https://www.douban.com/people/Evarnold/
295,realhele,力荐,"<span class=""short"">神经一样的人说看到影片切出来made in china所以是烂片。三问made狗：1）为什么中国人或亚裔不能在科幻大片当拯救地球的人，是你被美帝文化洗脑还是你种族歧视？                                                           2）为什么作为天宫发射国宇航大国，我们不能有made in china的空间站？                       3）为什么我们建立文化自信之初，不能给自己打打气。人还允许哪怕稍微有点自恋，祖国就不可以吗？                                         </span>",2019-02-05,https://www.douban.com/people/128521021/
296,LF,力荐,"<span class=""short"">一种苏联式隐喻——曾经围绕着的太阳要熄灭了，我们必须找到另一个太阳，在达到目标之前，需要实现一种愚公移山式的世代级牺牲。相比原著虽然改动极大只留了设定，但还是保留了刘慈欣式的冷战思维和“敢叫日月换新天”的铁人精神。一万年太久，只争朝夕啊</span>",2019-02-11,https://www.douban.com/people/sky_shadow/
297,有有,推荐,"<span class=""short"">作为国产科幻片，特效啥的让人挺惊艳的，就是剧情有点崩，希望再接再厉吧</span>",2019-02-05,https://www.douban.com/people/160754679/
298,莫陶客,推荐,"<span class=""short"">很意外，很好看，几乎是全场观众的共识。春节稳了，就像去年的红海。 #跟大刘坐在同排观影 </span>",2019-01-20,https://www.douban.com/people/motalk/
299,夏奈,推荐,"<span class=""short"">一定要在电影院看的电影，看2D配上好音效非常燃；部分特效确实看得出瑕疵，但对于中国电影来说无疑是一大进步；希望导演的下一部戏不要这么多尴尬的煽情戏，尽量不要请吴京了，不是因为他又红又专，而是因为他真的没什么演技。</span>",2019-02-15,https://www.douban.com/people/ChannaDisco/
300,咸鱼撵死猫,还行,"<span class=""short"">气势恢宏，特效很棒；这种体量的国产科幻题材值得鼓励；但这并不是什么标榜或者崛起之类的，这就是我们的一个新起点，希望中国电影越来越好，希望豆瓣也趋于正常，不要搅浑了这一片净土</span>",2019-02-11,https://www.douban.com/people/S.Q.X/
301,darkcat,推荐,"<span class=""short"">大概只有中国人会想拖着地球一起走，带着家园而不是选择抛弃它。</span>",2019-02-08,https://www.douban.com/people/darkcat/
302,太常寺协律郎,--,"<span class=""short"">不敢打分了。看的4d效果超赞，尤其是最后冲击波回来的时候，椅子乱动狂喷气还有撞击背部非常爽，但就是不要吃东西，疼。</span>",2019-02-10,https://www.douban.com/people/51610855/
303,喵咪戴戒指,力荐,"<span class=""short"">打一星的是什么心理，搞不懂，反正我得打个五星平衡下。虽然被妹子请求其他救援车帮助的时候发表的那个演讲尴尬到了，以及其他一些有的没的煽情，但还是觉得很棒啊。场面很恢宏，概念也很新。也并不是一味地宣扬中国的力量，最后还是靠全人类的努力。觉得值得鼓励吧～</span>",2019-02-06,https://www.douban.com/people/59185422/
304,白关,较差,"<span class=""short"">一开始就猜到了结局。有女主角但是没啥用。故意煽情。逻辑硬伤没什么，镜头都没切好。从头硬到底，没节奏.....这些烂片的元素全占了，还别提什么价值观，撑死就是弟子规那一套。</span>",2019-02-07,https://www.douban.com/people/3218526/
